index,link,download,error,type,duration
965,http://www.youtube.com/watch?v=TP8ASB0lCwA,yes,no,tin_tong_hop,5
966,http://www.youtube.com/watch?v=EqEVNBV2Mzk,yes,no,tin_tong_hop,5
967,http://www.youtube.com/watch?v=bDI-X2adoi8,yes,no,tin_tong_hop,4
968,http://www.youtube.com/watch?v=J3aZntDXmTk,yes,no,tin_tong_hop,5
969,http://www.youtube.com/watch?v=6OIwbPyYum4,yes,no,tin_tong_hop,5
970,http://www.youtube.com/watch?v=LNahikkpAIE,yes,no,tin_tong_hop,5
971,http://www.youtube.com/watch?v=rMsJu75-Qkc,yes,no,tin_tong_hop,5
972,http://www.youtube.com/watch?v=Rm8yq1lsbsE,yes,no,tin_tong_hop,5
973,http://www.youtube.com/watch?v=TbjtwGVNNY8,yes,no,tin_tong_hop,5
974,http://www.youtube.com/watch?v=90tErPXupwE,yes,no,tin_tong_hop,5
975,http://www.youtube.com/watch?v=7oogHRlvoqQ,yes,no,tin_tong_hop,5
976,http://www.youtube.com/watch?v=_RDqqnwEbt4,yes,no,tin_tong_hop,5
977,http://www.youtube.com/watch?v=yfCXsjsTafY,yes,no,tin_tong_hop,5
978,http://www.youtube.com/watch?v=h9EBUp4NHvs,yes,no,tin_tong_hop,5
979,http://www.youtube.com/watch?v=UGsB3gx7dvc,yes,no,tin_tong_hop,6
980,http://www.youtube.com/watch?v=ZTn3_a4aaX8,yes,no,tin_tong_hop,5
981,http://www.youtube.com/watch?v=RYmpPu2fiKg,yes,no,tin_tong_hop,4
982,http://www.youtube.com/watch?v=BmgZxJdZLdw,yes,no,tin_tong_hop,5
983,http://www.youtube.com/watch?v=E852Cv57A5M,yes,no,tin_tong_hop,5
984,http://www.youtube.com/watch?v=RtMJYK3G_xo,yes,no,tin_tong_hop,5
985,http://www.youtube.com/watch?v=UxymqbvPU64,yes,no,tin_tong_hop,5
986,http://www.youtube.com/watch?v=f5lHGt2Hmg0,yes,no,tin_tong_hop,5
987,http://www.youtube.com/watch?v=O8_OTQEQJXQ,yes,no,tin_tong_hop,5
988,http://www.youtube.com/watch?v=_gfCSEUqhGM,yes,no,tin_tong_hop,5
989,http://www.youtube.com/watch?v=43DBgMKLYQg,yes,no,tin_tong_hop,5
990,http://www.youtube.com/watch?v=V4cMzs-Yu9E,yes,no,tin_tong_hop,6
991,http://www.youtube.com/watch?v=na8PuoaPYB4,yes,no,tin_tong_hop,5
992,http://www.youtube.com/watch?v=y6O7NUcY_Z4,yes,no,tin_tong_hop,5
993,http://www.youtube.com/watch?v=sL-AUyJnmyY,yes,no,tin_tong_hop,5
994,http://www.youtube.com/watch?v=aDOmmoKX40w,yes,no,tin_tong_hop,5
995,http://www.youtube.com/watch?v=RjIY5dnFIao,yes,no,tin_tong_hop,5
996,http://www.youtube.com/watch?v=c0pIYZiOPuQ,yes,no,tin_tong_hop,4
997,http://www.youtube.com/watch?v=sqPV3BdL6oU,yes,no,tin_tong_hop,4
998,http://www.youtube.com/watch?v=SpZ0eQwreyk,yes,no,tin_tong_hop,5
999,http://www.youtube.com/watch?v=GjqWbvEhMxA,yes,no,tin_tong_hop,5
1000,http://www.youtube.com/watch?v=HMC9CDSgDpE,yes,no,tin_tong_hop,4
1001,http://www.youtube.com/watch?v=lRALH14_wNE,yes,no,tin_tong_hop,4
1002,http://www.youtube.com/watch?v=1lrFuBUBUYY,yes,no,tin_tong_hop,4
1003,http://www.youtube.com/watch?v=EDDe4oM-q2w,yes,no,tin_tong_hop,5
1004,http://www.youtube.com/watch?v=SxBB6S-ibfk,yes,no,tin_tong_hop,6
1005,http://www.youtube.com/watch?v=KP8lSEhNl6A,yes,no,tin_tong_hop,5
1006,http://www.youtube.com/watch?v=Uaun3jjUjxI,yes,no,giao_thong,13
1007,http://www.youtube.com/watch?v=WrdKrqX3H4E,yes,no,giao_thong,15
1008,http://www.youtube.com/watch?v=MdDO_CVoFQ4,yes,no,giao_thong,13
1009,http://www.youtube.com/watch?v=vOiiF-KSC04,yes,no,giao_thong,14
1010,http://www.youtube.com/watch?v=13PWegtzHSQ,yes,no,giao_thong,14
1011,http://www.youtube.com/watch?v=EHVgA3YY-d4,yes,no,giao_thong,14
1012,http://www.youtube.com/watch?v=9RtIr-CU9Os,yes,no,giao_thong,13
1013,http://www.youtube.com/watch?v=i-M13UD-1YI,yes,no,giao_thong,13
1014,http://www.youtube.com/watch?v=ZoQSuNojTcg,yes,no,giao_thong,14
1015,http://www.youtube.com/watch?v=foiLy7mj678,yes,no,giao_thong,15
1016,http://www.youtube.com/watch?v=AVoNw-KTbSA,yes,no,giao_thong,13
1017,http://www.youtube.com/watch?v=oxA5BcuyAqQ,yes,no,giao_thong,15
1018,http://www.youtube.com/watch?v=9GLIHMP9H0k,yes,no,giao_thong,15
1019,http://www.youtube.com/watch?v=Cu50uVzc0eo,yes,no,giao_thong,15
1020,http://www.youtube.com/watch?v=SQCGb2TeJ_E,yes,no,giao_thong,12
1021,http://www.youtube.com/watch?v=tFl0Y_BeUrE,yes,no,giao_thong,15
1022,http://www.youtube.com/watch?v=eIo9Y0zdVdY,yes,no,giao_thong,12
1023,http://www.youtube.com/watch?v=IRQu-ryi6QU,yes,no,giao_thong,13
1024,http://www.youtube.com/watch?v=3SpFlR9XqDw,yes,no,giao_thong,13
1025,http://www.youtube.com/watch?v=n84Eq2E22ao,yes,no,giao_thong,13
1026,http://www.youtube.com/watch?v=cBbuxYJ7FL4,yes,no,giao_thong,14
1027,http://www.youtube.com/watch?v=B7eMac8TEd0,yes,no,giao_thong,15
1028,http://www.youtube.com/watch?v=x5C50upJqVE,yes,no,giao_thong,13
1029,http://www.youtube.com/watch?v=3WbjangdlyI,yes,no,giao_thong,13
1030,http://www.youtube.com/watch?v=iBGzvyUrrB0,yes,no,giao_thong,14
1031,http://www.youtube.com/watch?v=J2RV3qagqxw,yes,no,giao_thong,15
1032,http://www.youtube.com/watch?v=sQDqfhX-BKs,yes,no,giao_thong,14
1033,http://www.youtube.com/watch?v=pFLD_77ULfM,yes,no,giao_thong,14
1034,http://www.youtube.com/watch?v=5uYCF2jlDWo,yes,no,giao_thong,13
1035,http://www.youtube.com/watch?v=KnkmF8oj1bs,yes,no,giao_thong,15
1036,http://www.youtube.com/watch?v=M5x8r_jZpYM,yes,no,giao_thong,14
1037,http://www.youtube.com/watch?v=k2rdPbrgT30,yes,no,giao_thong,15
1038,http://www.youtube.com/watch?v=u45JLgKj6mg,yes,no,giao_thong,14
1039,http://www.youtube.com/watch?v=cr9p7zaZwxY,yes,no,giao_thong,13
1040,http://www.youtube.com/watch?v=GeEuLQBOrx8,yes,no,giao_thong,15
1041,http://www.youtube.com/watch?v=kJLqrP7XOA4,yes,no,giao_thong,14
1042,http://www.youtube.com/watch?v=X1-EBNfyiFA,yes,no,giao_thong,12
1043,http://www.youtube.com/watch?v=pc5TSdwEJgs,yes,no,giao_thong,6
1044,http://www.youtube.com/watch?v=QuKClCRN1ak,yes,no,giao_thong,4
1045,http://www.youtube.com/watch?v=b9SuOfk1gig,yes,no,giao_thong,14
1046,http://www.youtube.com/watch?v=8xufNVgo7Ok,yes,no,giao_thong,15
1047,http://www.youtube.com/watch?v=8xufNVgo7Ok,yes,no,giao_thong,15
1048,http://www.youtube.com/watch?v=1x16b3DuZ34,yes,no,giao_thong,14
1049,http://www.youtube.com/watch?v=dtaTCSkenW8,yes,no,giao_thong,15
1050,http://www.youtube.com/watch?v=oxoo1QAt8oI,yes,no,giao_thong,15
1051,http://www.youtube.com/watch?v=3uc3qFhbRmw,yes,no,giao_thong,13
1052,http://www.youtube.com/watch?v=zBL3diuvCDA,yes,no,giao_thong,14
1053,http://www.youtube.com/watch?v=mWL-zKC7O14,yes,no,giao_thong,15
1054,http://www.youtube.com/watch?v=mWL-zKC7O14,yes,no,giao_thong,15
1055,http://www.youtube.com/watch?v=4zy_pXH6BkI,yes,no,giao_thong,15
1056,http://www.youtube.com/watch?v=XmzPbIRDYRg,yes,no,giao_thong,13
1057,http://www.youtube.com/watch?v=KAK1xdQFTdQ,yes,no,giao_thong,14
1058,http://www.youtube.com/watch?v=KAK1xdQFTdQ,yes,no,giao_thong,14
1059,http://www.youtube.com/watch?v=fV7F3YaEiRw,yes,no,giao_thong,13
1060,http://www.youtube.com/watch?v=NLSzkDEYU_w,yes,no,giao_thong,13
1061,http://www.youtube.com/watch?v=7LaF_Xhwe-Y,yes,no,giao_thong,15
1062,http://www.youtube.com/watch?v=UNq5cmejEWM,yes,no,giao_thong,15
1063,http://www.youtube.com/watch?v=oUP-imCfxp0,yes,no,giao_thong,15
1064,http://www.youtube.com/watch?v=ppLkrVo5A3s,yes,no,giao_thong,14
1065,http://www.youtube.com/watch?v=jDByyWesnUA,yes,no,giao_thong,15
1066,http://www.youtube.com/watch?v=u1s2vtsSCnM,yes,no,giao_thong,14
1067,http://www.youtube.com/watch?v=zA9SpawGuSE,yes,no,giao_thong,14
1068,http://www.youtube.com/watch?v=lnjHX47kZyc,yes,no,giao_thong,14
1069,http://www.youtube.com/watch?v=n9cN1TciQFM,yes,no,giao_thong,15
1070,http://www.youtube.com/watch?v=uC5_R95KwA4,yes,no,giao_thong,14
1071,http://www.youtube.com/watch?v=Cv6LFQKsIFQ,yes,no,giao_thong,15
1072,http://www.youtube.com/watch?v=IvuYGPwgbjw,yes,no,giao_thong,15
1073,http://www.youtube.com/watch?v=6QnalF7ur3o,yes,no,giao_thong,14
1074,http://www.youtube.com/watch?v=XjyEcGszkZw,yes,no,giao_thong,15
1075,http://www.youtube.com/watch?v=3RYqx1SvBh0,yes,no,y_te,14
1076,http://www.youtube.com/watch?v=IHhI3b-tMIQ,yes,no,y_te,13
1077,http://www.youtube.com/watch?v=AM-iPw-_ZdM,yes,no,y_te,14
1078,http://www.youtube.com/watch?v=0zzSeSLofAo,yes,no,y_te,13
1079,http://www.youtube.com/watch?v=AUE5hEJky5w,yes,no,y_te,14
1080,http://www.youtube.com/watch?v=f2pnCm50KZM,yes,no,y_te,14
1081,http://www.youtube.com/watch?v=Cq0zz9pS7gI,yes,no,y_te,15
1082,http://www.youtube.com/watch?v=S_w98ExipFI,yes,no,y_te,12
1083,http://www.youtube.com/watch?v=NBxp5EoIhjc,yes,no,y_te,15
1084,http://www.youtube.com/watch?v=BZ5RZelwVVg,yes,no,y_te,12
1085,http://www.youtube.com/watch?v=ElBAuspkKCs,yes,no,y_te,15
1086,http://www.youtube.com/watch?v=GNVTRSGxXxY,yes,no,y_te,15
1087,http://www.youtube.com/watch?v=xJ0CxwPJExo,yes,no,y_te,13
1088,http://www.youtube.com/watch?v=_8k0yeAfw3I,yes,no,y_te,15
1089,http://www.youtube.com/watch?v=g0PWd1cCYNQ,yes,no,y_te,13
1090,http://www.youtube.com/watch?v=yRBlvSiTins,yes,no,y_te,14
1091,http://www.youtube.com/watch?v=NPF7C7IMkbc,yes,no,y_te,13
1092,http://www.youtube.com/watch?v=uRDQkHhxbDs,yes,no,y_te,15
1093,http://www.youtube.com/watch?v=5J5lZdVO3ws,yes,no,y_te,13
1094,http://www.youtube.com/watch?v=oAIadaJOZNQ,yes,no,y_te,15
1095,http://www.youtube.com/watch?v=EaDXRUBiYE8,yes,no,y_te,15
1096,http://www.youtube.com/watch?v=HBAiG6y-PiY,yes,no,y_te,14
1097,http://www.youtube.com/watch?v=xliLjDveoi4,yes,no,y_te,15
1098,http://www.youtube.com/watch?v=QxvvJ4isixM,yes,no,y_te,14
1099,http://www.youtube.com/watch?v=rfL-Y3C_kYY,yes,no,y_te,13
1100,http://www.youtube.com/watch?v=b0aJW0ekST8,yes,no,y_te,14
1101,http://www.youtube.com/watch?v=5u-wSoqNz2E,yes,no,y_te,15
1102,http://www.youtube.com/watch?v=r_UQ3PXyaV0,yes,no,y_te,13
1103,http://www.youtube.com/watch?v=71plZdSK3Fk,yes,no,y_te,13
1104,http://www.youtube.com/watch?v=u_6U3YZdL1k,yes,no,y_te,15
1105,http://www.youtube.com/watch?v=uFhzPZSeU6E,yes,no,y_te,15
1106,http://www.youtube.com/watch?v=_WCYNk2m6f0,yes,no,y_te,14
1107,http://www.youtube.com/watch?v=v0UmbDg-W-I,yes,no,y_te,12
1108,http://www.youtube.com/watch?v=oTnAr8R9DV4,yes,no,y_te,15
1109,http://www.youtube.com/watch?v=z0CI2-Tin0U,yes,no,y_te,14
1110,http://www.youtube.com/watch?v=9OV2xZcX4-E,yes,no,y_te,2
1111,http://www.youtube.com/watch?v=DTPpMb_1Meo,yes,no,y_te,13
1112,http://www.youtube.com/watch?v=fD0NbrZnIw8,yes,no,y_te,14
1113,http://www.youtube.com/watch?v=Gg5MKyCfL3Q,yes,no,y_te,14
1114,http://www.youtube.com/watch?v=eyCbT_MA924,yes,no,y_te,13
1115,http://www.youtube.com/watch?v=-3wKfFxkVgg,yes,no,y_te,12
1116,http://www.youtube.com/watch?v=G6ERMO_YnrM,yes,no,y_te,13
1117,http://www.youtube.com/watch?v=phVv0ekCOJc,yes,no,y_te,14
1118,http://www.youtube.com/watch?v=o9oCIGxNVNg,yes,no,y_te,1
1119,http://www.youtube.com/watch?v=chPealABN3Q,yes,no,y_te,15
1120,http://www.youtube.com/watch?v=qdMyufmsDp4,yes,no,y_te,2
1121,http://www.youtube.com/watch?v=WkT9XDGdBt0,yes,no,y_te,15
1122,http://www.youtube.com/watch?v=ctetLPfLeAc,yes,no,y_te,14
1123,http://www.youtube.com/watch?v=ieynocvT3AU,yes,no,y_te,13
1124,http://www.youtube.com/watch?v=qYpQOGW1O4s,yes,no,y_te,14
1125,http://www.youtube.com/watch?v=ylmx7c2akqc,yes,no,y_te,14
1126,http://www.youtube.com/watch?v=OBBJ1qEPMPY,yes,no,y_te,12
1127,http://www.youtube.com/watch?v=hMOM3ihZ_ig,yes,no,y_te,14
1128,http://www.youtube.com/watch?v=7WlP0lAkEtM,yes,no,y_te,14
1129,http://www.youtube.com/watch?v=tD5XrW8P6SY,yes,no,y_te,14
1130,http://www.youtube.com/watch?v=ISta7viJImI,yes,no,y_te,14
1131,http://www.youtube.com/watch?v=9cGb3sjnTCg,yes,no,y_te,14
1132,http://www.youtube.com/watch?v=EqHlkhAMbYw,yes,no,y_te,13
1133,http://www.youtube.com/watch?v=Pp2G1axJDrk,yes,no,y_te,14
1134,http://www.youtube.com/watch?v=Z0BxkrgHLE4,yes,no,y_te,14
1135,http://www.youtube.com/watch?v=FoAOKBK07fE,yes,no,y_te,14
1136,http://www.youtube.com/watch?v=s9KtRuHzp-E,yes,no,y_te,14
1137,http://www.youtube.com/watch?v=47Ec2LGxI_I,yes,no,y_te,15
1138,http://www.youtube.com/watch?v=Qf-aB7VJCr0,yes,no,y_te,15
1139,http://www.youtube.com/watch?v=cjVYAEDbRW8,yes,no,nong_nghiep,13
1140,http://www.youtube.com/watch?v=NDvCtkhepfw,yes,no,nong_nghiep,14
1141,http://www.youtube.com/watch?v=OwxMKTHNJxs,yes,no,nong_nghiep,14
1142,http://www.youtube.com/watch?v=hwrtqM_1K8M,yes,no,nong_nghiep,13
1143,http://www.youtube.com/watch?v=Z_W_OVuXO0M,yes,no,nong_nghiep,14
1144,http://www.youtube.com/watch?v=YgJATF1SUik,yes,no,nong_nghiep,14
1145,http://www.youtube.com/watch?v=ev4Lni6XcKk,yes,no,nong_nghiep,14
1146,http://www.youtube.com/watch?v=54xkpRo9SbI,yes,no,nong_nghiep,14
1147,http://www.youtube.com/watch?v=pJmqSRtiZxI,yes,no,nong_nghiep,14
1148,http://www.youtube.com/watch?v=m8VdUlmswZE,yes,no,nong_nghiep,14
1149,http://www.youtube.com/watch?v=3sDpLxnoP1k,yes,no,nong_nghiep,14
1150,http://www.youtube.com/watch?v=ZV1RzZz98D4,yes,no,nong_nghiep,14
1151,http://www.youtube.com/watch?v=gB_Ds10Ogxw,yes,no,nong_nghiep,14
1152,http://www.youtube.com/watch?v=8rLjBxQNatU,yes,no,nong_nghiep,15
1153,http://www.youtube.com/watch?v=liSszwDyfxc,yes,no,nong_nghiep,15
1154,http://www.youtube.com/watch?v=gtOBNYL6HL0,yes,no,nong_nghiep,15
1155,http://www.youtube.com/watch?v=nZ57zkaDyDY,yes,no,nong_nghiep,1
1156,http://www.youtube.com/watch?v=vocuPmSqJ6M,yes,no,nong_nghiep,14
1157,http://www.youtube.com/watch?v=Wvir6NanY4I,yes,no,nong_nghiep,14
1158,http://www.youtube.com/watch?v=AeYZOuV2t2o,yes,no,nong_nghiep,15
1159,http://www.youtube.com/watch?v=S6pVVdnRgDc,yes,no,nong_nghiep,14
1160,http://www.youtube.com/watch?v=P4s26_4UOrw,yes,no,nong_nghiep,15
1161,http://www.youtube.com/watch?v=gEeNGoIcIGU,yes,no,nong_nghiep,13
1162,http://www.youtube.com/watch?v=fQxg81_1AlE,yes,no,nong_nghiep,14
1163,http://www.youtube.com/watch?v=pJnAwW42qb4,yes,no,nong_nghiep,15
1164,http://www.youtube.com/watch?v=vGILXrSL3-4,yes,no,nong_nghiep,14
1165,http://www.youtube.com/watch?v=prwLpDM6T5s,yes,no,nong_nghiep,15
1166,http://www.youtube.com/watch?v=eFm5YVAIAp8,yes,no,nong_nghiep,10
1167,http://www.youtube.com/watch?v=BrDIxsfOjl8,yes,no,nong_nghiep,14
1168,http://www.youtube.com/watch?v=fUQRQY2iPUc,yes,no,nong_nghiep,14
1169,http://www.youtube.com/watch?v=mfk4Ie09ZFw,yes,no,lang_nghe,13
1170,http://www.youtube.com/watch?v=q3fGAGu9jW0,yes,no,lang_nghe,13
1171,http://www.youtube.com/watch?v=4LVONOcuIis,yes,no,lang_nghe,14
1172,http://www.youtube.com/watch?v=4LVONOcuIis,yes,no,lang_nghe,14
1173,http://www.youtube.com/watch?v=06HNDRc088w,yes,no,lang_nghe,13
1174,http://www.youtube.com/watch?v=UZbklsQQPys,yes,no,lang_nghe,14
1175,http://www.youtube.com/watch?v=Bs_G5YBx69M,yes,no,lang_nghe,1
1176,http://www.youtube.com/watch?v=Ek1e3rd92a0,yes,no,lang_nghe,2
1177,http://www.youtube.com/watch?v=W-mz6CzcKMQ,yes,no,lang_nghe,15
1178,http://www.youtube.com/watch?v=cGmJ5U8H4Qg,yes,no,lang_nghe,14
1179,http://www.youtube.com/watch?v=-_oTPm2NNtw,yes,no,lang_nghe,14
1180,http://www.youtube.com/watch?v=1Obqfvf5eg8,yes,no,lang_nghe,14
1181,http://www.youtube.com/watch?v=9kskVg6JsPA,yes,no,lang_nghe,14
1182,http://www.youtube.com/watch?v=LTY2wfl93Pw,yes,no,lang_nghe,14
1183,http://www.youtube.com/watch?v=JxWG3mR-_DU,yes,no,lang_nghe,14
1184,http://www.youtube.com/watch?v=i6JdDIRoTOA,yes,no,lang_nghe,15
1185,http://www.youtube.com/watch?v=mM7yREdNfGg,yes,no,lang_nghe,14
1186,http://www.youtube.com/watch?v=hB46h_VxTAU,yes,no,khoa_hoc,15
1187,http://www.youtube.com/watch?v=L9TMcFC0h8k,yes,no,khoa_hoc,14
1188,http://www.youtube.com/watch?v=1doF-g0FvSY,yes,no,khoa_hoc,15
1189,http://www.youtube.com/watch?v=sMkF-XSkBYo,yes,no,khoa_hoc,15
1190,http://www.youtube.com/watch?v=lWcNo22Qufs,yes,no,khoa_hoc,5
1191,http://www.youtube.com/watch?v=5s9pyiw8LdQ,yes,no,khoa_hoc,14
1192,http://www.youtube.com/watch?v=VhfTN3ZGA8o,yes,no,khoa_hoc,15
1193,http://www.youtube.com/watch?v=XmoZCrOYVU8,yes,no,khoa_hoc,13
1194,http://www.youtube.com/watch?v=ntrIweenP_Q,yes,no,khoa_hoc,15
1195,http://www.youtube.com/watch?v=CFtVBqfFAhU,yes,no,khoa_hoc,5
1196,http://www.youtube.com/watch?v=nmOlH3GF-9c,yes,no,khoa_hoc,15
1197,http://www.youtube.com/watch?v=gln-Si22JIE,yes,no,khoa_hoc,14
1198,http://www.youtube.com/watch?v=x2gmGDI2fkE,yes,no,khoa_hoc,14
1199,http://www.youtube.com/watch?v=YhHfOJ3-GCY,yes,no,khoa_hoc,13
1200,http://www.youtube.com/watch?v=9t5vriayTDs,yes,no,khoa_hoc,14
1201,http://www.youtube.com/watch?v=pBFafgPUOjQ,yes,no,khoa_hoc,15
1202,http://www.youtube.com/watch?v=XOelluQDutg,yes,no,khoa_hoc,14
1203,http://www.youtube.com/watch?v=Ms4oOQ0V5eg,yes,no,khoa_hoc,13
1204,http://www.youtube.com/watch?v=qVCxsH64ato,yes,no,khoa_hoc,15
1205,http://www.youtube.com/watch?v=eF1Xrn5Qpuw,yes,no,khoa_hoc,15
1206,http://www.youtube.com/watch?v=BavQi3Fn-GM,yes,no,khoa_hoc,15
1207,http://www.youtube.com/watch?v=SemfWEnXd8g,yes,no,khoa_hoc,15
1208,http://www.youtube.com/watch?v=7ruB5vD1u0k,yes,no,khoa_hoc,14
1209,http://www.youtube.com/watch?v=NfC8wvyWZjk,yes,no,khoa_hoc,14
1210,http://www.youtube.com/watch?v=2_O_c0bcg4Q,yes,no,khoa_hoc,15
1211,http://www.youtube.com/watch?v=1qJSxIFkJHY,yes,no,khoa_hoc,14
1212,http://www.youtube.com/watch?v=r2mavkj2E8k,yes,no,khoa_hoc,14
1213,http://www.youtube.com/watch?v=OqhTdx0n7Po,yes,no,khoa_hoc,15
1214,http://www.youtube.com/watch?v=EWQCQys0l54,yes,no,khoa_hoc,14
1215,http://www.youtube.com/watch?v=GLLjNNcqX5I,yes,no,khoa_hoc,13
1216,http://www.youtube.com/watch?v=KN3jXK-EKas,yes,no,khoa_hoc,14
1217,http://www.youtube.com/watch?v=lKHnGGPSXh4,yes,no,khoa_hoc,14
1218,http://www.youtube.com/watch?v=9Fcpsw-mseo,yes,no,khoa_hoc,13
1219,http://www.youtube.com/watch?v=U-UvxN4M4Zg,yes,no,khoa_hoc,19
1220,http://www.youtube.com/watch?v=cdq2JcedVfU,yes,no,khoa_hoc,19
1221,http://www.youtube.com/watch?v=P5qMCEXx5j4,yes,no,khoa_hoc,19
1222,http://www.youtube.com/watch?v=Lsfa0xmAf-w,yes,no,khoa_hoc,14
1223,http://www.youtube.com/watch?v=e6HVtPVwqQE,yes,no,khoa_hoc,19
1224,http://www.youtube.com/watch?v=CmRKmqZmEAM,yes,no,khoa_hoc,19
1225,http://www.youtube.com/watch?v=xDLGuJ-jSlA,yes,no,doanh_nghiep,15
1226,http://www.youtube.com/watch?v=hp9D1hkd-oY,yes,no,doanh_nghiep,14
1227,http://www.youtube.com/watch?v=9wYwznP-_H0,yes,no,doanh_nghiep,15
1228,http://www.youtube.com/watch?v=fn5NMlP_PVA,yes,no,doanh_nghiep,14
1229,http://www.youtube.com/watch?v=8qEVORHiSAA,yes,no,doanh_nghiep,13
1230,http://www.youtube.com/watch?v=WZaYzZ57994,yes,no,doanh_nghiep,14
1231,http://www.youtube.com/watch?v=cwX-ENiuJNM,yes,no,doanh_nghiep,14
1232,http://www.youtube.com/watch?v=OfpjImSXN0c,yes,no,doanh_nghiep,14
1233,http://www.youtube.com/watch?v=w2OkOuZeSMk,yes,no,doanh_nghiep,13
1234,http://www.youtube.com/watch?v=9YaitjU__7w,yes,no,doanh_nghiep,14
1235,http://www.youtube.com/watch?v=EHkZaH7CDkw,yes,no,doanh_nghiep,14
1236,http://www.youtube.com/watch?v=OQjeDYjmu0c,yes,no,doanh_nghiep,14
1237,http://www.youtube.com/watch?v=Y2h87O3YIyI,yes,no,doanh_nghiep,15
1238,http://www.youtube.com/watch?v=nRCPA9dWBwA,yes,no,doanh_nghiep,14
1239,http://www.youtube.com/watch?v=7CALR9lXp0g,yes,no,doanh_nghiep,14
1240,http://www.youtube.com/watch?v=4nbrtIxZIkA,yes,no,doanh_nghiep,14
1241,http://www.youtube.com/watch?v=mTsKB1doJf8,yes,no,doanh_nghiep,14
1242,http://www.youtube.com/watch?v=wxHBW_38v08,yes,no,doanh_nghiep,14
1243,http://www.youtube.com/watch?v=iWgyrySeKt0,yes,no,doanh_nghiep,14
1244,http://www.youtube.com/watch?v=nbF26ltBqhg,yes,no,doanh_nghiep,14
1245,http://www.youtube.com/watch?v=VYUtru2ZRSs,yes,no,doanh_nghiep,13
1246,http://www.youtube.com/watch?v=D2XlH7pn3DY,yes,no,doanh_nghiep,14
1247,http://www.youtube.com/watch?v=PcNITecPKqk,yes,no,doanh_nghiep,19
1248,http://www.youtube.com/watch?v=vijRetQe0u0,yes,no,doanh_nghiep,14
1249,http://www.youtube.com/watch?v=ljXw10GqO74,yes,no,doanh_nghiep,14
1250,http://www.youtube.com/watch?v=S6toE5jQATE,yes,no,doanh_nghiep,13
1251,http://www.youtube.com/watch?v=dYayV0HLEik,yes,no,doanh_nghiep,15
1252,http://www.youtube.com/watch?v=caYgqtIFAFg,yes,no,doanh_nghiep,14
1253,http://www.youtube.com/watch?v=uJwHkX3Oz-A,yes,no,doanh_nghiep,14
1254,http://www.youtube.com/watch?v=AkN7pRH6CCw,yes,no,doanh_nghiep,14
1255,http://www.youtube.com/watch?v=0WjOJLMZNo0,yes,no,doanh_nghiep,14
1256,http://www.youtube.com/watch?v=j356kFffrII,yes,no,doanh_nghiep,15
1257,http://www.youtube.com/watch?v=zDh0uXWm9O4,yes,no,doanh_nghiep,14
1258,http://www.youtube.com/watch?v=PUBamm8iheI,yes,no,doanh_nghiep,15
1259,http://www.youtube.com/watch?v=evExPlUSXSc,yes,no,doanh_nghiep,14
1260,http://www.youtube.com/watch?v=zChWQA4D2PM,yes,no,doanh_nghiep,14
1261,http://www.youtube.com/watch?v=d02soCbmjZc,yes,no,doanh_nghiep,14
1262,http://www.youtube.com/watch?v=dzjg5oHy2Ss,yes,no,giao_duc,1
1263,http://www.youtube.com/watch?v=2fXHwAsb5Z8,yes,no,giao_duc,1
1264,http://www.youtube.com/watch?v=A9MXO6cCBEE,yes,no,giao_duc,3
1265,http://www.youtube.com/watch?v=WMDt8QSQPCs,yes,no,giao_duc,1
1266,http://www.youtube.com/watch?v=tPTXzNznw_s,yes,no,giao_duc,3
1267,http://www.youtube.com/watch?v=nbRgrEWg90Q,yes,no,giao_duc,2
1268,http://www.youtube.com/watch?v=L0Yrpqriqgg,yes,no,giao_duc,8
1269,http://www.youtube.com/watch?v=raBBNtOCmqw,yes,no,giao_duc,3
1270,http://www.youtube.com/watch?v=MGZtUKP1KFw,yes,no,giao_duc,3
1271,http://www.youtube.com/watch?v=pcwWUgTxBDg,yes,no,giao_duc,3
1272,http://www.youtube.com/watch?v=rYVJLIWRU8c,yes,no,giao_duc,3
1273,http://www.youtube.com/watch?v=5YXfygqHqgs,yes,no,giao_duc,4
1274,http://www.youtube.com/watch?v=j-Ns3_Cmkts,yes,no,giao_duc,1
1275,http://www.youtube.com/watch?v=j-Ns3_Cmkts,yes,no,giao_duc,1
1276,http://www.youtube.com/watch?v=gEdQ7UXbOf0,yes,no,giao_duc,2
1277,http://www.youtube.com/watch?v=7-bunIqWGFI,yes,no,giao_duc,3
1278,http://www.youtube.com/watch?v=ESdmI--W9v0,yes,no,giao_duc,3
1279,http://www.youtube.com/watch?v=P6UsC_m93Lk,yes,no,giao_duc,3
1280,http://www.youtube.com/watch?v=vpxiJAZKy4k,yes,no,giao_duc,1
1281,http://www.youtube.com/watch?v=vzahsf3c3E8,yes,no,giao_duc,3
1282,http://www.youtube.com/watch?v=xYAZp5horgY,yes,no,giao_duc,2
1283,http://www.youtube.com/watch?v=T_Ot6wHuIEs,yes,no,giao_duc,1
1284,http://www.youtube.com/watch?v=986ulkGeAjI,yes,no,giao_duc,3
1285,http://www.youtube.com/watch?v=6OFSR2HDYEg,yes,no,giao_duc,3
1286,http://www.youtube.com/watch?v=oqark8kYJWk,yes,no,giao_duc,1
